domain,ioc,uri_path,timestamp,source
service-7e9bzzhk-1304697786.gz.apigw.tencentcs.com,Possible Cobalt Strike C2 Domain,/static/mancard/img/qrcode_download_john.png,1673366400,C2IntelFeeds
worldsportarena.org,Possible Cobalt Strike C2 Domain,/ga.js,1673366400,C2IntelFeeds
summer-lake-fa5f.msgz-aajsd.workers.dev,Possible Cobalt Strike C2 Domain,/da.css,1673366400,C2IntelFeeds
allowedcloud.com,Possible Cobalt Strike C2 Domain,/ee,1673452800,C2IntelFeeds
allowedcloud.com,Possible Cobalt Strike C2 Domain,/ur.html,1673452800,C2IntelFeeds
doyiduzu.com,Possible Cobalt Strike C2 Domain,/fabricate/privacypolicy/58U2FPAVH92U,1673452800,C2IntelFeeds
kotamv.xyz,Possible Cobalt Strike C2 Fronted Domain,/watch,1673452800,C2IntelFeeds
redirect.frontlinepay.us,Possible Cobalt Strike C2 Domain,/fwlink,1673452800,C2IntelFeeds
svchost20230103.ddnsfree.com,Possible Cobalt Strike C2 Domain,/dynu-3.3.1.min.js,1673452800,C2IntelFeeds
dcrwaxwvb1lj1.cloudfront.net,Possible Cobalt Strike C2 Domain,/safebrowsing/QepEF3u/lpIbUDDDMuQakD28VbLjw7sqwIHX0CVUV,1673539200,C2IntelFeeds
tw.aptce4.top,Possible Cobalt Strike C2 Domain,/pixel.gif,1673539200,C2IntelFeeds
www.tercent.tk,Possible Cobalt Strike C2 Domain,/en_US/all.js,1673539200,C2IntelFeeds
as.svcrencst.com,Possible Cobalt Strike C2 Domain,/Content,1673625600,C2IntelFeeds
blackandwhiteshoose.com,Possible Cobalt Strike C2 Domain,/design/query/9X5M3SOE0F,1673625600,C2IntelFeeds
drop.mcagroupinvest.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,1673625600,C2IntelFeeds
ec2-18-166-54-61.ap-east-1.compute.amazonaws.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.x.min.js,1673625600,C2IntelFeeds
frachno1.com,Possible Cobalt Strike C2 Domain,/msdownload/update/2011/04/windows6.1-kb98218-v3-x86_0c754.psf,1673625600,C2IntelFeeds
goodsport2023.win,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,1673625600,C2IntelFeeds
lemon.mmmllkps.tk,Possible Cobalt Strike C2 Domain,/c/msdownload/update/others/2023/01/29136388_,1673625600,C2IntelFeeds
microloss.tk,Possible Cobalt Strike C2 Domain,/mht_image/,1673625600,C2IntelFeeds
quetzacoaltl.global.ssl.fastly.net,Possible Cobalt Strike C2 Fronting Domain,/Remove/v7.61/B1S2VYTPUV,1673625600,C2IntelFeeds
qw.svcrencst.com,Possible Cobalt Strike C2 Domain,/ms,1673625600,C2IntelFeeds
realsecuritystore.com,Possible Cobalt Strike C2 Domain,/c/msdownload/update/others/2020/10/29136388_,1673625600,C2IntelFeeds
ts.danielma.info,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/,1673625600,C2IntelFeeds
wosinope.com,Possible Cobalt Strike C2 Fronted Domain,/d_config,1673625600,C2IntelFeeds
zx.svcrencst.com,Possible Cobalt Strike C2 Domain,/Content,1673625600,C2IntelFeeds
d2dsya5bkwoi1u.cloudfront.net,Possible Cobalt Strike C2 Domain,/mg,1673625600,C2IntelFeeds
youtube.com,Possible Cobalt Strike C2 Fronting Domain,/d_config,1673625600,C2IntelFeeds
